school,school_about,school_location,country,type,total_student,international_student,accomodation_feature,work_permit_feature,program_cooporation,work_while_study,condition_offer_letter,library,founded,program_name,description,duration,duration_sem_per_year,grade_score,overall_band,pte_score, tofel_point,new_stream,stream_id,other_fees,application_fee,min_tution_fee_per_semester,max_tution_fee,cost_of_living,currency,acceptance_letter,intake_id,visa_processing_days,credentials,program_level,other_comment,foundation_fee,acceptable_band,module,english_language,program_sort_order
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Office Administration Health Services - OFHS - Whitby,"Health offices are increasingly complex, driven by technology and requiring strong administrators at the helm. As a student in this program, you will learn medical terminology and have a general understanding of anatomy and physiology. You will understand procedures required to operate a healthcare office and will be able to transcribe a wide range of health-related data. You will understand the latest hospital information systems and know how to use them. You will learn from professionals who are current in their field and will have the opportunity to enhance your resumé with real-life work experience.",2,4,50,6.5,58,,,"6,10",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Photography - PHGR - Oshawa,"The Durham College Photography Diploma is an entrepreneurial focused program that prepares you for a dynamic future in professional photography and visual communication. Photography plays a crucial role in contemporary culture, with a focus on both still and motion, you will be trained to meet the needs of the changing photography industry, develop your creative vision and become an effective content creator.",2,4,50,6.5,58,,,"6,3",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Police Foundations - POFD - Oshawa,"Modern policing requires officers to possess highly developed social and communication skills, practical law enforcement knowledge, technical skills, and the ability to connect with the communities they serve and protect. In this program you will build these skill sets while gaining vital community outreach experience through a unique program with the opportunity to work with disenfranchised, vulnerable and/or marginalized populations. Training also focuses on mental health strategies in policing related to community members and officers; students will earn their Mental Health First Aid certificate in their course of study. In addition, the program will enable students to make community and global connections that provide transferrable skills that many employers are seeking.",2,4,50,6.5,58,,,"1,5,6",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Practical Nursing - PNII - Oshawa,"The Practical Nursing program is designed to prepare graduates who are able to meet the challenges of the expanding role of nursing in today’s society. As a practical nurse, you will combine your knowledge, skills and judgement to provide safe, competent, ethical nursing care to meet the unique needs of all patients throughout the continuum of care.",2,4,50,6.5,58,,,18,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Protection Security and Investigation - PSI - Oshawa,"Do you want a career in law enforcement but are not sure whether that means being a Canada Border Services officer, special constable, correctional officer, by-law officer or police officer? Join our program to learn about each of these career paths through a diverse curriculum taught by industry professionals and discover which career best suits your interests.",2,4,50,6.5,58,,,11,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Sport Administration - SPAD - Oshawa,"This program provides the fundamental business skills and understanding to work in the sport industry.  Through hands-on experiential learning opportunities and the ability to network with industry leaders,  graduates will prepare for a variety of careers working with professional sport teams, amateur sport organizations, community sport associations, sporting goods companies, sport facilities and many other businesses in the sport business.",2,4,50,6.5,58,,,"6,10",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Tourism Destination Marketing - TDMK - Whitby,"Destination marketers are multidisciplinary professionals who specialize in identifying, developing and executing strategies to drive socio-economic success for locations and attractions around the world. In this program, students learn how to uphold service and quality standards throughout the customer lifecycle; develop a digital and social media presence and marketing plans that align with business goals and strengthen brand recognition; cultivate partnerships and relationships; explore entrepreneurial opportunities in destination marketing; and conduct powerful market research and customer analytics to guide the development of effective tourism products and experiences.",2,4,50,6.5,58,,,"6,3",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Video Production - VIPR - Oshawa,"Students in this program explore the nature of creative storytelling by writing, shooting and editing documentaries, short narratives and corporate videos. As you become technically proficient and critically informed, you’ll tap into the power of video to capture the compelling stories of our time, and create fictional stories in fictional worlds. Learn camera operation, composition, lighting, sound design, post-production, and the entrepreneurial skills needed to operate a small video production business.",2,4,50,6.5,58,,,"6,3",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Water Quality Technician - WATR - Whitby,"To ensure we are providing our students with the most up-to-date and innovative training, our program offerings respond to industry and student needs. Regular program reviews as well as applicant demand will determine academic programs to be suspended or cancelled. These mechanisms ensure that we are offering a program selection that is comprehensive, in demand and industry driven. Students can enter a program knowing that it has been carefully designed by Durham College and leading employers to ensure they are gaining the skills and knowledge needed to start a successful career.",2,4,50,6.5,58,,,1,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Water Quality Technician - WATR - Oshawa,"To ensure we are providing our students with the most up-to-date and innovative training, our program offerings respond to industry and student needs. Regular program reviews as well as applicant demand will determine academic programs to be suspended or cancelled. These mechanisms ensure that we are offering a program selection that is comprehensive, in demand and industry driven. Students can enter a program knowing that it has been carefully designed by Durham College and leading employers to ensure they are gaining the skills and knowledge needed to start a successful career.",2,4,50,6.5,58,,,1,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Welding Engineering Technician - WETN - Whitby,"The welding industry contributes more than $5 billion to the Canadian economy and employs over 300,000 individuals. Become a part of this booming field, and learn welding techniques and skills to ensure you’re fully prepared for the trade. In this program you will become skilled in multiple welding processes with additional learning in blueprint reading and metal fitting. You will also become familiar with metals and their unique properties, and enhance your hand-eye skills to work safely and effectively in the structural, pressure vessel and manufacturing industries. Whether you are preparing to build, create or repair, you will have the attention to detail and technical knowledge for a successful career in this high-demand skilled trade. Graduates are eligible for exemption from all of the in-school requirements for WELD 456A apprenticeship training.",2,4,50,6.5,58,,,1,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Automotive Technician Service and Management - MPTN - Whitby,"A diploma from the Automotive Technician – Service and Management (Motive Power Technician) program is your key to a world of opportunity in a high-tech, challenging industry. Learn the theory of mechanical procedures in a hands-on environment, guided by experienced, trade-certified professors. Graduates of this program can go on to specialize in high-demand areas of motive power including automotive, truck and coach, off-road equipment, marine and small engines, stationary equipment and diesel engines. This program also includes the essential business skills to help you find the right job with the right employer. Graduates are eligible for exemption from the Level 1 and 2 of the in-school requirements for AST 310S apprenticeship training.",2,4,50,6.5,58,,,1,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Computer Programming - CPPG - Oshawa,"The field of software development is constantly growing across the globe and provides opportunities for high-paying jobs in an industry that is always evolving to meet the needs of the modern world. Requiring strong team-work skills and a problem-solving mentality, this challenging and rewarding career path can be anything but mundane. As a tech-savvy graduate, you’ll be trained to combine your collaborative, analytical and programming skills, making you a highly desirable hire to support and develop software systems.",2,4,50,6.5,58,,,2,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Developmental Services Worker - DSWK - Oshawa,"It is estimated that about one per cent of Canada's population has a developmental disability, requiring support from people who are interested in making a difference in the lives of others through advocacy and education. Developmental services workers are fully committed to ensuring that people with developmental disabilities receive the support they need to lead fulfilling lives as active members of their communities.",2,4,50,6.5,58,,,"7,8,9,6",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Early Childhood Education - ECE - Oshawa,"Quality early childhood education (ECE) is critical in preparing children for future learning. As an early childhood educator, you will have an integral role in promoting children’s development from birth to age 12 within the following five domains: cognitive, social, emotional, language and physical. In the ECE program, you will engage in theoretical studies along with practical applications. Moreover, professional practice and ethics will guide you in working with families, understanding pedagogy and fostering belonging and well-being in children. Upon completion of your program, you will apply to the College of Early Childhood Educators, the provincial regulatory body, to become a Registered Early Childhood Educator (RECE) in Ontario.",2,4,50,6.5,58,,,"6,14",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Electrical Engineering Technician - EETN - Whitby,"Whether you find yourself at a dairy farm or in a nuclear power plant, your knowledge and skills of electricity, safety and installation methods will give you the ability to install, maintain and troubleshoot the motor controls and wiring systems that allow businesses to operate. Having physical control of temperature and pressure systems ensures that staff are comfortable and safe, and that work is completed effectively and up to code. Graduates will meet the Ministry of Labour’s Working at Heights training requirement.",2,4,50,6.5,58,,,1,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Fitness and Health Promotion - FIT - Oshawa,"The Fitness and Health Promotion program will prepare you for a meaningful career that goes beyond the walls of a gym, with a focus on supporting a diverse range of populations, including clients of all ages and abilities. Fitness and health promotion professionals are invested in providing clients with a full-range of services – from research and exercise program design to behaviour change coaching, and overall health and wellness. The program of study balances and connects theory with practice so that graduates enter the workforce with a broad skill set. These skills include inspiring motivation, supporting behaviour modification, as well as introducing entrepreneurship for those interested in pursuing their own business.",2,4,50,6.5,58,,,"6,7",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Interactive Media Design Web Development - IMWD - Oshawa,"Web developers act as a vital bridge between the design of a website and back-end coding to create a seamless user interface by applying traditional design methods to emerging technologies while being flexible, creative and quick to respond to the design challenges of the ever-changing digital landscape.",2,4,50,6.5,58,,,21,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Occupational Therapist Assistant and Physiotherapist Assistant - OTPA - Oshawa,"Whether you’re interested in a career in health care, rehabilitation or social services, the Occupational Therapist Assistant and Physiotherapist Assistant program will prepare you to work with clients of all ages with a variety of physical, cognitive, emotional and developmental conditions. Working under the supervision of a registered occupational therapist and/or physiotherapist, you will maximize physical function and occupational performance to promote increased daily functioning and overall well-being for your clients. Hands-on labs begin in semester one where you learn and practice therapy skills in small groups to prepare you for success in the field. This program offers 584 clinical hours in a range of unique and diverse placement settings.",2,4,50,6.5,58,,,"16,17,19",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Paralegal - CTA - Oshawa,"Accredited by the Law Society of Ontario (LSO), this program qualifies graduates to apply to write the LSO’s licensing examination, successful completion of which qualifies the graduate to become an LSO member as a professional, licensed paralegal. Unique to Ontario, the paralegal profession was established to provide affordable legal representation and access to the justice system for people who find themselves facing charges under provincial law or some Criminal Code provisions; those who require legal assistance in dealing with government agencies and tribunals in areas such as human rights, social assistance, immigration and workers compensation; and those who are embroiled in disputes involving residential tenancies or small claims court.",2,4,50,6.5,58,,,11,,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Recreation and Leisure Services - RECL - Oshawa,"Recreation and leisure professionals provide healthy, well-rounded lifestyle opportunities for community members to connect, play, and grow. Helping people of all ages to engage in recreation and leisure programs and events is at the heart of a career in the recreation and leisure field. This program will provide you with the skills and experience needed to start your career in government, non-profit or commercial recreation organizations. You will experience an interesting blend of hands on management training and program and event planning, implementation and evaluation, while learning how to use industry-standard record management software.",2,4,50,6.5,58,,,"6,3",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Recreation Therapy - RETH - Oshawa,"Recreation therapy is a rewarding career providing meaningful and healthy leisure activities that improve the quality of life for people of all abilities and ages. Certified recreation therapists offer a range of services, including the assessment of client needs, development of programs, goal-setting, group facilitation and evaluation of interventions.",2,4,50,6.5,58,,,"16,17,19",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Social Service Worker - SSWK - Oshawa,"The Social Service Worker program combines academic study with practical experience to provide graduates with the skills, knowledge and attitudes required to work in the diverse and complex field of community and social services. The program focuses on the development of front-line interviewing and counselling skills that will prepare students to work with individuals and groups in a variety of social service settings, including group homes, women’s shelters, addiction and mental health facilities, employment programs and services for seniors.",2,4,50,6.5,58,,,"7,8,9",,100,14000,16000,,CAD,21 days,9,,Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Animation Digital Production - ADP - Oshawa,"Put your imagination to work in the exciting world of animation. You could be working on the latest animated TV series or feature film, animating a triple-A game or doing visual effects for a Hollywood blockbuster. Animation -  Digital Production is a program in 3D and 2D digital animation, which focuses on character performance and storytelling, supported by modelling and rigging, cinematics, lighting, surfacing, and design. The production pipeline and career paths are studied in depth.",3,6,50,6.5,58,,,"2,6",,100,14000,16000,,CAD,21 days,9,,Advanced Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Architectural Technology - ARHY - Whitby,"With an emphasis on sustainability and green design, this program will appeal to your creative, analytical and mathematical sides with instruction in freehand sketching and computer-aided drawing, renovation and restoration, site planning, calculations of load, structural sizing and estimating project costs, and technical communications designed to prepare you for an exciting career in architectural technology.",3,6,50,6.5,58,,,"1,2",,100,14000,16000,,CAD,21 days,9,,Advanced Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Biomedical Engineering Technology - BMTY - Oshawa ,"The healthcare industry in Canada and around the world is growing rapidly. To help meet the demand, health care has turned to new and innovative medical technologies to improve diagnosis, monitoring and treatment. In doing so, healthcare providers have become dependent on the technology to function properly, to be available and to be managed in a cost-effective and efficient manner by qualified biomedical engineering technologists. As a graduate of this program, your skill set will include the confidence to liaise to all levels of personnel in healthcare, and the ability to assess current and innovative medical technology, as well as purchase, install, calibrate, maintain and manage the life-cycle of critical medical equipment. Biomedical engineering technologists are essential members of any healthcare team because they have these skills.",3,6,50,6.5,58,,,1,,100,14000,16000,,CAD,21 days,9,,Advanced Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
Durham College,"With campuses in Oshawa and Whitby, Durham College (DC) offers over 11,000 full-time students access to more than 140 post-secondary programs, including four honours bachelor degree and nine apprenticeship programs. DC enables students to develop career-ready skills for the ever-changing job market by offering an exceptional college education. With a focus on experiential learning, led by experienced faculty, through field placements, applied research, co-ops and other hands-on opportunities, DC grads are known for having the skills and knowledge employers need.","2000 Simcoe St N, Oshawa, ON L1G 0C5, Canada",Canada,"1,5",43600,2000,yes,yes,yes,yes,yes,yes,1967,Business Administration Accounting - BACT - Oshawa,"Whether it's a small business or a large publicly traded corporation, accounting professionals are needed in all areas of the economy, in both the public and private sectors. Our program is taught by industry-connected professors who will give you the skills and knowledge to excel in the field. You will be exposed to QuickBooks Online, QuickBooks Desktop, Sage 50 and Profile. You will also have the opportunity to earn Microsoft Office specialist certifications, making you instantly valuable to an employer.",3,6,50,6.5,58,,,"7,8,9,10",,100,14000,16000,,CAD,21 days,9,,Advanced Diploma,1,Overall 6.5 No Less Than 6.0,,6,4,,
