school_name,school_about,school_location,country,type,total_student,international_student,accomodation_feature,work_permit_feature,program_cooporation,work_while_study,condition_offer_letter,library,founded,program_name,description,duration,sem_per_year,grade_score,overall_band,pte_score, tofel_point,new_stream,stream_id,other_fees,application_fee,min_tution_fee_per_semester,max_tution_fee,cost_of_living,currency,acceptance_letter,intake_id,visa_processing_days,process_days,credentials,program_level,other_comment,foundation_fee,acceptable_band,module,english_language,program_sort_order
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Media Communications - MCOM - Barrydowne,"Are you a storyteller? Do you have a passion for communicating and exploring how to effectively communicate across a variety of platforms including blogs, YouTube, podcasts, and social media? Through courses in photography, web design, videography, and strategic writing, you?ll be equipped with the skills and knowledge to be an effective communicator and take your storytelling to the next level, whether you wish to work for yourself or for an organization of any size. The Media Communications diploma program is designed to meet industry demands within multi-faceted areas of the communications industry. Students graduate with a diverse range of marketable skills in photography, graphic design, web design and writing, social media, and videography. Their work is showcased annually in an online portfolio exhibit. Check out the portfolios of the latest graduating class here",2,,55,6,58,80,,"3,6",,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Mining Engineering Technician - MNTN - Barrydowne,"Our environmental program is here to satisfy the interest individuals have in making a difference. The environmental field is a fairly unique field where workers can be doing the kinds of activities they find interesting, working outdoors, while doing a job that makes the world a better place. Our graduate certificate program aims to provide hands-on skills and applied knowledge to students with a theoretical background in the field.Our focus is on environmental monitoring, particularly in fulfillment of Environmental Site and Impact Assessments. Knowledge, reporting and hands-on skills are important aspects of what we deliver.",2,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Network Technician - NETN - Barrydowne,"Gain the in-depth networking and infrastructure skills to configure the information technology environment in all sizes and types of organizations. You will learn how to install, manage, and troubleshoot networks and internetworks; and local and remote servers.",2,,55,6,58,80,,2,,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Occupational Therapist Assistant and Physiotherapist Assistant - OTPA - Barrydowne,"Cambrian?s Occupational Therapist Assistant and Physiotherapist Assistant diploma program prepares you to work under the direction of registered Occupational Therapists and Physiotherapists to support clients undergoing physical rehabilitation from an injury, surgery, or chronic health condition.Lab work, field placements, and theoretical foundations will give you the skills and hands-on experience to help clients follow treatment plans so they can excel in their personal and professional lives.",2,,55,6,58,80,,"16,17",,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Practical Nursing - PNDP - Barrydowne,"If providing care and helping to improve the lives of others is your passion, consider a career as a registered practical nurse (RPN). Cambrian's program, which is accredited by the College of Nurses of Ontario (CNO), offers you hands-on experience, smaller class sizes, and unique placement opportunities. You'll practice clinical skills in our high-tech nursing lab, and advance your skills by working alongside healthcare professionals in the community.",2,,55,6,58,80,,"16,17,18",,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,"Protection, Security and Investigation - PSIP - Barrydowne","In this program, you'll learn the fundamentals of criminology, sociology, psychology, and the criminal justice system which will ultimately prepare you for wide-ranging career paths including policing, private security, and the Canadian Forces. Please note: A criminal record can be a serious impediment to employment in this particular field. Many law and security employers insist on a clean criminal record.",2,,55,6,58,80,,2,,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Social Service Worker - SSPG - Barrydowne,"In this program, you will learn to work with individuals, families, and groups who are experiencing barriers to stable housing, education, employment, health care, and social services. Through intensive coursework, skills practice, and field experiences, you will be provided with opportunities to learn effective communication skills, to develop supportive helping skills, to better understand the context of social services work, and to situate yourself within this context. This program is well suited for individuals who are committed to promoting social justice, who have good interpersonal skills, and who are team-oriented. ",2,,55,6,58,80,,"14,6",,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Social Services Worker Indigenous Specialization - SSIS - Barrydowne,"This two-year Social Services Worker - Indigenous Specialization diploma program will offer a culturally relevant, client-centered approach that provides Indigenous and non-Indigenous students with the opportunity to prepare for work in the human services field.  The Social Services Worker is a regulated profession, with standards of practice and established professional ethics regulated by the Ontario College of Social Workers and Social Service Workers.  Students will learn to demonstrate consistent ethical, legal, and professional responsibility and adherence to the social work values and principles.  The Indigenous specialization option will provide graduates with enhanced knowledge, skills, and the cultural competencies to work effectively within First Nations and with Indigenous populations.",2,,55,6,58,80,,"14,6",,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Tourism - TOHP - North York (Toronto),"Learn about tourism industry standards and requirements with this two-years Cambrian College program. The curriculum offers courses in world destinations, selling and customer service, transportation, communication, product knowledge, tour development and management, tourism law, business math, and event management. The students will learn to research, solve problems, be team players, exhibit professionalism and adapt to an ever-changing industry of travel and tourism.",2,,55,6,58,80,,6,,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Tourism - TOBC - Hanson Vancouver,"This 2-year program follows industry requirements and provides students with the most important skills for any sector of the tourism industry. The curriculum offers courses in world destinations, selling and customer service, transportation, communication, product knowledge, tour development and management, tourism law, business math, and event management. The students will learn to research, solve problems, be team players, exhibit professionalism and adapt to an ever-changing industry.",2,,55,6,58,80,,6,,95,15000,18000,,CAD,35 days,"1,5,9",,2 Years,Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Animation - ANPG - Barrydowne,"Our program is based on the curriculum of Sheridan's renowned Animation program at the diploma level. You'll gain a working knowledge of traditional, 2D, and 3D methods of animation while becoming proficient with the 12 principles of animation. You'll develop strong and dynamic storytelling, drawing, and animation skills that are brought to life on screen through a series of projects and an eventual final film. When you graduate, you will be able to showcase convincing performances through both traditional and digital animation alongside a final production-ready portfolio.",3,,55,6,58,80,,6,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,5.5,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Business Administration - BUAD Barrydowne,"Arm yourself with the necessary skills in human resources, marketing, entrepreneurship, finance, and operations in order to play an important role in any small- to large-sized business, as well as entrepreneurial ventures. In your third year, you can choose a specialization in one of two key areas: marketing or management, and will put your skills to work in a field placement in your final semester.",3,,55,6,58,80,,"7,8,10",,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Business Administration ? Accounting - ACBU - Barrydowne,"In Cambrian?s advanced diploma program, you?ll benefit from hands-on training in the latest industry software, a placement opportunity,  and multiple pathways to degree programs. The Business Administration ? Accounting program blends traditional lectures with interactive student discussions, formal presentations, individual work, and practical case studies that model the real business world. The program balances an intense focus on accounting with a broad education in other areas of business by combining courses in financial accounting, managerial skills, finance, cost accounting systems, auditing, computerized accounting, and personal and corporate income taxation. A placement in semester six provides additional hands-on experience and opportunities for networking.",3,,55,6,58,80,,"7,8,10",,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Chemical Engineering Technology Lab and Process Control - CHLP - Barrydowne,"In this advanced diploma program, you will train for an exciting career as a chemical technologist that will have you extracting valuable metals from rock, operating chemical processes in nuclear plants, operating water/wastewater treatment plants, creating the next generation of pharmaceuticals, or developing new and improved fuels.With our campus located in Sudbury, Ontario, the mining capital of Canada, our program has a unique focus that will build your knowledge and skills in analytical, inorganic and organic chemistry, and laboratory techniques.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Child and Youth Care - CYCP - Barrydowne,"Through theory and experiential lab courses, as well as two block fieldwork semesters, you'll gain the knowledge and skills necessary to work with children, adolescents, and their families who are experiencing social, emotional, behavioural, and mental health issues in a variety of settings. These settings include mental health, residential care, correctional, community, educational, and child welfare agencies/services. Courses emphasize the acquisition of evidence-based theories and interventions, ensuring you can effectively facilitate positive change for at risk children, youth, and their families.",3,,55,6,58,80,,6,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Civil Engineering Technology - CVTY - Barrydowne,"If you have a vision for how the world should be constructed, below and above ground, consider a career in Civil Engineering ? one of the world?s oldest engineering disciplines! In our nationally-accredited Civil Engineering Technology program, you?ll gain the skills and knowledge to become a member of civil engineering teams that are responsible for building, maintaining, and restoring roads, bridges, buildings, water distribution systems, and pipelines. Courses are focused on applying professionalism towards drafting, surveying, construction methods, costing, quality control, inspections, and laboratory testing.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Computer Systems Technology - CETY - Barrydowne,"As an authorized Cisco Systems Networking Academy and Microsoft IT Academy, Cambrian equips you with all the in-depth technical and customer service skills needed to manage and solve the networking, security, wireless access, cloud, and VoIP needs of support teams within organizations of all sizes. Plus, you'll configure desktop and network operating systems, study programming languages, configure and manage both local and wide area networks, explore cloud infrastructures, and learn network security from industry experts.",3,,55,6,58,80,,2,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Electrical Engineering Technology - EETY - Barrydowne,"Our program is accepted as equivalent to the Trade School portions of the Ontario Electrician Apprenticeship ? Levels 1 and 2 for Construction and Maintenance Electrician, and Levels 1, 2 and 3 for Industrial Electrician. You will gain knowledge in the design, installation, troubleshooting, repair, and maintenance of typical electrical circuits, all the way up to complex electrical machinery. You will also apply electrical safety code and print reading knowledge to residential, commercial and industrial installations. In addition, you will be introduced to AutoCAD Electrical, Programmable Logic Controllers (PLCs), power electronics, and Instrumentation.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Electromechanical Engineering Technology ? Mechatronics - EMTY - Barrydowne,"Mechatronics is an emerging field that combines Mechanical Engineering and Electronics, with elements of automation, computer programming, robotics, and telecommunications.  Working in the College?s state-of-the-art lab facilities, you will develop the problem-solving skills and data analysis abilities in order to become a valuable contributor to a wide variety of industrial applications; from industrial equipment design and maintenance to robotics and automation.  You will learn how to use computer-aided design (CAD) to design mechanical components and assemblies in 2D & 3D.  You will then take it one step further, and fabricate your design(s) in our machining and fabrication labs. You will work independently and in groups to build the self-directed study and teamwork skills that you will require within various workplace settings. You will also have unique opportunities to put your skills into practice by working on applied research projects and, in your final year, hone your skills in a capstone project.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Massage Therapy - MASG - Barrydowne,"Cambrian?s Massage Therapy program will prepare you to work in a health care setting, athletic organization, wellness centre, or pursue your own private practice as a Registered Massage Therapist. Students begin the program in the fall semester and continue their studies through the summer semesters. This condensed time frame means that students can graduate from this advanced diploma program in just 24 months!",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Mechanical Engineering Technology - METY - Barrydowne,"Mechanical Engineering Technologists put ideas into action. Mechanical Engineering is a broad field of engineering that is present in almost every industry. From automotive to aerospace, from biomedical to power, the possibilities for a rewarding career in Mechanical Engineering Technology are endless.If you?re interested in designing, testing, fabricating, or constructing various types of mechanical devices, then our Mechanical Engineering Technology program is for you.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Power Engineering Technology - PWTY - Barrydowne ,"A registered 2nd Class power plant training facility on campus, curriculum that is endorsed by the Technical Standards and Safety Authority (TSSA), the only program of its kind in northern Ontario, are just a few of the reasons Cambrian's Power Engineering Technician program is in high demand. You'll gain knowledge and skills in all aspects of power plant operation and maintenance, both theoretical and practical, at the 4th Class level in first year, and at the 3rd Class level in second year. Theoretical concepts discussed in class are further explained and illustrated in the College's Power Plant Training Facility ? a registered 2nd Class plant where you will help operate and maintain equipment in a safe and efficient manner.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Dental Hygiene - DHYG - Barrydowne,"Train to be an integral member of oral health care teams in private practices, public health units, long-term care facilities, mobile dental practices, and industry. You will have tons of opportunities for hands-on practical learning on manikins, your classmates, and clients from Sudbury in the College's on-campus Dental Clinic. You will also be involved in health promotion initiatives that will look impressive on your resume.",3,,55,6,58,80,,"17,18,19",,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Graphic Design - PAGD - Barrydowne,"Calling all problem-solvers! Cambrian's professional faculty will challenge you with real-world projects to help you develop your creative talents and become a professional visual designer. The Graphic Design curriculum is career-focused, with attention given to both traditional skills and new technologies. In addition, you will develop skills in critical thinking, creativity and concept driven work, allowing you to be agile in the evolving and demanding industry of professional communication.",3,,55,6,58,80,,2,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Mining Engineering Technology - MNTY - Barrydowne,"Our nationally-accredited program is the only one of its kind in Ontario and will provide you with the skills and hands-on experience to become part of underground or open pit mine engineering teams anywhere in the world that are responsible for a wide range of projects involving surveying, drafting, design, environmental studies, industrial geological and geophysical fieldwork, ventilation, ground control, and supervision.Faculty members will guide your progress and understanding through examples gained from industry experience, field trips in the renowned Sudbury basin and surrounding area, and hands-on demonstrations. You will benefit from a variety of experiential learning opportunities, including activities at an active mine site (if available) to gain a broad understanding of the various aspects of mining engineering as well as communication and leadership skills.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Music Performance - PATM - Barrydowne,"PATM?s combination of intensive classical training and hands-on practical experience will prepare you for the next step in your music career. You?ll receive a one-hour private lesson each week on your major instrument PLUS a half-hour lesson weekly on a secondary (minor) instrument. Choose from majors and minors in brass, classical guitar, piano, percussion, strings, voice, or woodwinds. Take that training from studio to stage with frequent performance opportunities both as a soloist and in our many ensembles and bands.",3,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Physical Fitness Management - FLBU - Barrydowne,"People are living longer than ever before and are increasingly concerned about maintaining their health and physical fitness. This program will provide you a blend of fitness education and business principles in order to effectively serve, motivate, and counsel diverse clients. Whether you want to work for a fitness or recreation facility or start your own business, you'll have the skills and knowledge needed to change and inspire the lives of others through a strong understanding of physical exercise techniques, proper nutrition, and the mental obstacles individuals may need to overcome to achieve their goals.",3,,55,6,58,80,,"16,17",,95,15000,18000,,CAD,35 days,"1,5,9",,3 Years,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Art and Design Fundamentals - AFPG - Barrydowne,"Whether you want to follow in the footsteps of the artists of the Modernist movement, explore varied Contemporary practices, or work in the expansive creative industry that includes animation, graphic design, illustration, architecture, interior design, mural painting, and many other areas, this program will give you a solid foundation in creative arts and get you started on whatever artistic adventure you choose to follow.You will experiment with a diverse cross-section of media applications, including drawing, 2D and 3D design, illustration, graphic design, printmaking, digital photography and multi-media arts. This intensive, hands-on experience will allow you to explore a wide range of media, subjects, and styles to strengthen your creative and artistic talents, and develop a varied portfolio.",1,,55,6,58,80,,6,,95,15000,18000,,CAD,35 days,"1,5,9",,1 Year,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Business Fundamentals - BFPG - Barrydowne,"Let's get down to business! Business touches every single aspect of our lives. Everything we do, touch, see, and hear has a business associated with it. Your career in business starts with the Business Fundamentals program at Cambrian College. Explore traditional business careers by gaining a solid introductory foundation in accounting, finance, management, and marketing, and apply that knowledge in your current career or use it to pursue your passions.This program is a common year for all business and accounting students, so graduates will be eligible for direct entry into the second year of the following diploma programs at Cambrian: Business, Business - Accounting, Business - Accounting (Online), Business Administration, and Business Administration - Accounting.",1,,55,6,58,80,,7,,95,15000,18000,,CAD,35 days,"1,5,9",,1 Year,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Carpentry Renovation Techniques - CRPG - Barrydowne,"In just 28 weeks, you will gain the skills necessary to enter the construction and renovation sector. You will develop practical construction skills through hands-on activities while also gaining a basic understanding of how to plan, estimate, manage, and deliver a typical renovation project.  You will also learn to identify hazardous practices and adhere to safety standards on the job site, emphasizing personal safety and safe environmental practices at all times.",1,,55,6,58,80,,1,,95,15000,18000,,CAD,35 days,"1,5,9",,1 Year,Advanced Diploma,1,Overall 6.0 No Less Than 5.5,,,1,,
Cambrian College new,"Cambrian College is a college of applied arts and technology in Greater Sudbury, Ontario, Canada. Established in 1967, and funded by the province of Ontario, Cambrian has campuses in Sudbury, Espanola and Little Current.","1400 Barry Downe Rd, Sudbury, ON P3A 3V8, Canada",Canada,"1,5","4,800","1,600",yes,yes,yes,yes,yes,yes,1967,Personal Support Worker - PSPG - Barrydowne,"An aging population, shorter hospital stays, and a shortage of trained PSWs makes this an in-demand healthcare role. Cambrian?s accelerated personal support worker courses will prepare you to work as a PSW in just 24 weeks. In the first semester, you will learn the skills to assist clients with activities of daily living and contribute to the quality of life of individuals who live in a facility or community setting. You will spend your second semester working in a healthcare setting with experienced PSWs and a faculty member who will help you to put your skills into practice to become a confident, caring, and job-ready PSW.",1,,55,6,58,80,,"16,17,1",,95,15000,18000,,CAD,35 days,"1,5,9",,1 Year,Advanced Diploma,1,Overall 6.0 No Less Than 6.,,,1,,
